OBJECTID,ORIG_FID,Shape_Length,Z,Longitude,Latitude
109,11,0,310.0003382,-116.025046,32.72036084
110,11,0,310.0012908,-116.0249395,32.72036568
111,11,0,310.0022442,-116.0248326,32.72036534
112,11,0,309.9866729,-116.0247266,32.72035664
113,11,0,310.006276,-116.0246352,32.72030789
114,11,0,310.013307,-116.0245864,32.72021873
115,11,0,309.9895092,-116.0246415,32.72012997
116,11,0,309.9983379,-116.024739,32.72008696
117,11,0,309.9999193,-116.0248378,32.72004637
118,11,0,309.9914302,-116.0249313,32.71999525
119,11,0,310.020338,-116.0250109,32.71992447
120,11,0,310.0496993,-116.0250704,32.71983615
121,11,0,309.9896504,-116.0251307,32.71974855
122,11,0,309.5993683,-116.0251759,32.71971297
123,12,0,300.3933401,-116.0253975,32.72039751
124,12,0,300.0159121,-116.025345,32.72049055
125,12,0,299.9887603,-116.0253139,32.72059214
126,12,0,299.9999724,-116.0252825,32.72069428
127,12,0,299.9687081,-116.0252164,32.72075675
128,12,0,300.0142401,-116.0251214,32.72070944
129,12,0,299.9925961,-116.0250281,32.72065768
130,12,0,300.0041345,-116.0249318,32.72061212
131,12,0,299.9981664,-116.0248275,32.72059162
132,12,0,300.0003839,-116.0247209,32.72058417
133,12,0,299.9811196,-116.0246142,32.72057918
134,12,0,299.9748149,-116.0245083,32.72056728
135,12,0,299.9905412,-116.0244276,32.72050311
136,12,0,300.0020815,-116.0243893,32.72040364
137,12,0,300.0010821,-116.0243539,32.72030279
138,12,0,300.0084031,-116.0243162,32.72020278
139,12,0,299.9602044,-116.0242692,32.72010684
140,12,0,300.0588486,-116.024237,32.72001705
141,12,0,300.0003801,-116.0243058,32.71994731
142,12,0,300.0133174,-116.0244107,32.71992689
143,12,0,300.0050844,-116.0245141,32.71990016
144,12,0,299.9990042,-116.0246149,32.71986459
145,12,0,299.9982858,-116.0247095,32.71981611
146,12,0,299.9785171,-116.0247849,32.71974263
147,12,0,299.9840559,-116.0248256,32.71964468
148,12,0,300.0011897,-116.0248397,32.71954033
149,12,0,300.0161918,-116.0248331,32.71943369
150,12,0,300.0252249,-116.0248408,32.71932796
151,12,0,299.9877663,-116.024923,32.71928197
152,12,0,300.0125462,-116.0250293,32.71928275
153,12,0,299.9999997,-116.0250463,32.71928362
154,13,0,250.1001334,-116.0219114,32.72052253
155,13,0,250.094788,-116.0219816,32.72050266
156,13,0,250.0549798,-116.0218864,32.72046779
157,13,0,250.1001334,-116.0219114,32.72052253
158,14,0,260.0000005,-116.0228327,32.72060185
159,14,0,260.0000005,-116.0228327,32.72060185
160,15,0,240.0000001,-116.0210655,32.72069445
161,15,0,240.0000001,-116.0210655,32.72069445
162,16,0,290.1234435,-116.0255147,32.72097763
163,16,0,289.9984781,-116.0254705,32.72107496
164,16,0,289.9884557,-116.0254243,32.72117094
165,16,0,290.0053279,-116.025348,32.72124557
166,16,0,290.0136093,-116.0252476,32.72127224
167,16,0,289.9943138,-116.0251699,32.72120875
168,16,0,289.9908076,-116.0251116,32.72111945
169,16,0,290.0013604,-116.0250517,32.72103127
170,16,0,290.0299429,-116.0249835,32.72094902
171,16,0,289.9999431,-116.0249004,32.72088187
172,16,0,290.0143174,-116.0248033,32.72084257
173,16,0,290.0007742,-116.024697,32.72083245
174,16,0,290.0007536,-116.0245903,32.72083641
175,16,0,289.9957656,-116.0244917,32.72087599
176,16,0,289.9998275,-116.0243991,32.72092876
177,16,0,290.0101516,-116.0243173,32.72099742
178,16,0,289.9997722,-116.0242516,32.72108166
179,16,0,290.0010366,-116.0241861,32.72116605
180,16,0,290.0009355,-116.0241173,32.72124788
181,16,0,289.9946928,-116.0240457,32.7213273
182,16,0,289.987908,-116.0239718,32.72140442
183,16,0,290.0011099,-116.0238992,32.72148224
184,16,0,289.992823,-116.0238362,32.72155643
185,16,0,290.051592,-116.0237846,32.72146734
186,16,0,289.999652,-116.0237477,32.72136718
187,16,0,290.0006982,-116.0236994,32.72127264
188,16,0,290.0089541,-116.023644,32.72118125
189,16,0,290.0094035,-116.0236243,32.72107992
190,16,0,289.9976689,-116.0236882,32.72100016
191,16,0,290.000831,-116.0237723,32.72093449
192,16,0,289.9946653,-116.0238599,32.72087329
193,16,0,290.0071226,-116.0239423,32.72080522
194,16,0,289.9954793,-116.0240164,32.72072832
195,16,0,289.9887496,-116.0240823,32.72064443
196,16,0,290.0026714,-116.0241154,32.72054466
197,16,0,289.9814157,-116.0241076,32.72043961
198,16,0,289.9998483,-116.0240831,32.72033574
199,16,0,289.9975581,-116.0240473,32.72023508
200,16,0,289.9989897,-116.0239785,32.72015375
201,16,0,290.003279,-116.0238942,32.72008849
202,16,0,289.9997703,-116.0238011,32.72003652
203,16,0,289.9980076,-116.0237058,32.71998811
204,16,0,289.9877581,-116.0236289,32.71991796
205,16,0,290.0086002,-116.0235873,32.71982374
206,16,0,289.9808408,-116.0236192,32.7197321
207,16,0,290.0114314,-116.0237147,32.71968812
208,16,0,289.9998107,-116.0238203,32.7196731
209,16,0,289.9901582,-116.0239269,32.71966555
210,16,0,289.9958026,-116.0240333,32.71965577
211,16,0,290.0050468,-116.0241401,32.71965046
212,16,0,289.9989339,-116.0242468,32.71964634
213,16,0,290.0009196,-116.0243535,32.71965139
214,16,0,289.9947153,-116.0244522,32.71962502
215,16,0,289.9974836,-116.0245124,32.71954785
216,16,0,290.0045173,-116.0245107,32.71944179
217,16,0,289.9970226,-116.0244793,32.71934119
218,16,0,289.9798713,-116.0244307,32.71924605
219,16,0,290.0106537,-116.0243903,32.71914813
220,16,0,290.0088237,-116.0244411,32.71908143
221,16,0,290.0113632,-116.0245434,32.71905177
222,16,0,290.0004621,-116.0246483,32.71903151
223,16,0,289.9924443,-116.0247534,32.71901227
224,16,0,290.0003016,-116.0248594,32.71899798
225,16,0,289.9999996,-116.0249537,32.71899269
226,17,0,280.4881016,-116.0256313,32.72137204
227,17,0,279.997461,-116.0255521,32.72144371
228,17,0,279.9995655,-116.0254621,32.72150107
229,17,0,279.9983637,-116.025368,32.7215512
230,17,0,279.989798,-116.025267,32.72158576
231,17,0,279.9616078,-116.0251621,32.72160214
232,17,0,280.0168731,-116.0250687,32.72155714
233,17,0,280.0028406,-116.0249985,32.72147782
234,17,0,280.0004442,-116.0249363,32.72139122
235,17,0,279.9991515,-116.0248672,32.7213097
236,17,0,279.9998697,-116.0248147,32.7212169
237,17,0,279.9830933,-116.0247603,32.72113041
238,17,0,280.0684927,-116.024656,32.72113085
239,17,0,279.9997722,-116.0245756,32.72120089
240,17,0,280.0018682,-116.0244963,32.72127195
241,17,0,280.0086749,-116.0244265,32.7213525
242,17,0,279.9992925,-116.0243542,32.72143076
243,17,0,279.9751707,-116.0242773,32.72150476
244,17,0,279.997951,-116.0242074,32.72158435
245,17,0,279.9994279,-116.0241577,32.72167898
246,17,0,280.0000547,-116.0241196,32.72177844
247,17,0,279.9995187,-116.0240921,32.72188174
248,17,0,280.0004475,-116.0240695,32.7219862
249,17,0,280.0020969,-116.0240213,32.72208134
250,17,0,280.0053946,-116.0239653,32.72217206
251,17,0,280.0062799,-116.0238851,32.72224232
252,17,0,280.0002184,-116.0237965,32.722302
253,17,0,279.9997655,-116.0237018,32.72235131
254,17,0,280.0096196,-116.0236071,32.72240058
255,17,0,279.9999405,-116.0235178,32.72245896
256,17,0,280.0066905,-116.0234196,32.72247906
257,17,0,280.0272227,-116.0233538,32.72241828
258,17,0,279.9990688,-116.0233639,32.72231391
259,17,0,280.0022297,-116.0233889,32.72220999
260,17,0,280.0100449,-116.0233956,32.72210393
261,17,0,280.0027285,-116.0233933,32.72199706
262,17,0,280.0034745,-116.0234008,32.7218906
